,id,senten
436,436,한국문화예술위원회 대한민국 대상 최우수상 수상 한국문화예술위원회 온라인 채널 예술의 향기가 대한민국 대상 공공부문 최우수상을 수상했습니다 독자 여러분의 사랑 덕분에 수상을 할 수 있었습니다 앞으로도 유익한 정보와 다양한 문화예술 콘텐츠를 전달해드릴게요 한국문화예술위원회에 많은 관심과 사랑 부탁드립니다
437,437,
438,438,
439,439,초등부 하늘이 최우수상
440,440,우리 아들 경진대회 최우상 받았어요 훌라후프 부문
441,441,딸 덕에 처음 경찰서 가봤네 경찰서장님 명함도 받고 오토바이도 태워주시네
442,442,
443,443,살면서 이런 급여는 처음 받는다며 활짝 웃는 이쁜 내 새끼 서프라이즈로 피겨 앨범 살짝 아쉽지만 그래도 뿌듯 월천 공주 별거 아니다 잘 따라주고 믿어줘서 감사하고 올 마무리는 계속 월천으로
444,444,학년 들어
445,445,축하합니다 차 미래상 상대회 결과를 발표합니다 대상 최우수상 우수상 장려상 총명의 수상자 명단이 링크 플러스 사업단 홈페이지에 공지되어 있습니다 차 미래상 상대회 참가자들은 홈페이지 공지를 확인해주세요
446,446,
447,447,
448,448,많은 관심과 응원 보내주신 덕분에 석조전이 전국생활문화축제 전국 팔도 브릭 아트 공모전에서 최우수상을 수상하였습니다 부족한 실력임에도 작품을 아껴주신 분들 덕분에 수상한 것임을 알기에 상에 취하지 않고 꾸준히 작업 이어나갈 수 있도록 노력하겠습니다 수상할 수 있도록 온 오프라인 투표해주신 분들 항상 작업에 관심과 아낌없는 응원 보내주시는 분들께 진심으로 감사드립니다 덕분 입네다 수상 여부가 당일 현장투표까지 포함되어 명패에 이름이 새겨져있지 않고 이 사람으로 표시되어 있습니 다시 상은 대상 최우수상 우수상 장려 상순입니다
449,449,저에게 용기와 격려를 주셨던 모든 분들께 감사드립니다 어제 수상의 기쁨은 모두 당신들에게 돌립니다 사랑합니다
